ID,Prob1
31051, 0.71
31052, 0.17
31053, 0.20
31054, 0.30
31055, 0.41
31056, 0.22
31057, 0.37
31058, 0.59
31059, 0.56
31060, 0.59
31061, 0.17
31062, 0.53
31063, 0.38
31064, 0.31
31065, 0.50
31066, 0.33
31067, 0.18
31068, 0.21
31069, 0.28
31070, 0.29
31071, 0.27
31072, 0.33
31073, 0.23
31074, 0.28
31075, 0.56
31076, 0.70
31077, 0.36
31078, 0.18
31079, 0.35
31080, 0.22
31081, 0.23
31082, 0.23
31083, 0.19
31084, 0.65
31085, 0.54
31086, 0.29
31087, 0.68
31088, 0.45
31089, 0.34
31090, 0.21
31091, 0.15
31092, 0.35
31093, 0.40
31094, 0.43
31095, 0.26
31096, 0.52
31097, 0.35
31098, 0.60
31099, 0.17
31100, 0.18
31101, 0.28
31102, 0.20
31103, 0.34
31104, 0.27
31105, 0.43
31106, 0.72
31107, 0.28
31108, 0.20
31109, 0.53
31110, 0.73
31111, 0.41
31112, 0.16
31113, 0.54
31114, 0.23
31115, 0.23
31116, 0.37
31117, 0.28
31118, 0.43
31119, 0.39
31120, 0.38
31121, 0.34
31122, 0.20
31123, 0.25
31124, 0.29
31125, 0.44
31126, 0.23
31127, 0.22
31128, 0.25
31129, 0.35
31130, 0.24
31131, 0.31
31132, 0.09
31133, 0.29
31134, 0.49
31135, 0.28
31136, 0.57
31137, 0.37
31138, 0.23
31139, 0.44
31140, 0.27
31141, 0.33
31142, 0.53
31143, 0.29
31144, 0.24
31145, 0.15
31146, 0.58
31147, 0.46
31148, 0.27
31149, 0.19
31150, 0.16
31151, 0.50
31152, 0.38
31153, 0.41
31154, 0.26
31155, 0.28
31156, 0.62
31157, 0.15
31158, 0.20
31159, 0.29
31160, 0.17
31161, 0.48
31162, 0.56
31163, 0.48
31164, 0.23
31165, 0.38
31166, 0.22
31167, 0.20
31168, 0.26
31169, 0.29
31170, 0.17
31171, 0.26
31172, 0.30
31173, 0.55
31174, 0.31
31175, 0.26
31176, 0.28
31177, 0.18
31178, 0.33
31179, 0.60
31180, 0.31
31181, 0.34
31182, 0.14
31183, 0.28
31184, 0.28
31185, 0.48
31186, 0.23
31187, 0.20
31188, 0.18
31189, 0.65
31190, 0.27
31191, 0.06
31192, 0.14
31193, 0.24
31194, 0.21
31195, 0.27
31196, 0.17
31197, 0.64
31198, 0.40
31199, 0.44
31200, 0.59
31201, 0.19
31202, 0.26
31203, 0.28
31204, 0.32
31205, 0.32
31206, 0.30
31207, 0.30
31208, 0.71
31209, 0.64
31210, 0.54
31211, 0.17
31212, 0.33
31213, 0.37
31214, 0.28
31215, 0.30
31216, 0.61
31217, 0.12
31218, 0.35
31219, 0.23
31220, 0.58
31221, 0.31
31222, 0.51
31223, 0.19
31224, 0.27
31225, 0.27
31226, 0.22
31227, 0.24
31228, 0.32
31229, 0.15
31230, 0.46
31231, 0.27
31232, 0.18
31233, 0.43
31234, 0.77
31235, 0.32
31236, 0.33
31237, 0.17
31238, 0.51
31239, 0.24
31240, 0.28
31241, 0.21
31242, 0.21
31243, 0.43
31244, 0.23
31245, 0.25
31246, 0.20
31247, 0.36
31248, 0.32
31249, 0.59
31250, 0.36
31251, 0.18
31252, 0.28
31253, 0.28
31254, 0.53
31255, 0.35
31256, 0.57
31257, 0.20
31258, 0.20
31259, 0.51
31260, 0.37
31261, 0.17
31262, 0.24
31263, 0.28
31264, 0.22
31265, 0.65
31266, 0.46
31267, 0.22
31268, 0.36
31269, 0.19
31270, 0.19
31271, 0.24
31272, 0.34
31273, 0.26
31274, 0.61
31275, 0.46
31276, 0.20
31277, 0.21
31278, 0.47
31279, 0.23
31280, 0.16
31281, 0.35
31282, 0.33
31283, 0.31
31284, 0.24
31285, 0.36
31286, 0.16
31287, 0.51
31288, 0.47
31289, 0.31
31290, 0.20
31291, 0.09
31292, 0.35
31293, 0.54
31294, 0.17
31295, 0.36
31296, 0.29
31297, 0.35
31298, 0.28
31299, 0.29
31300, 0.32
31301, 0.28
31302, 0.27
31303, 0.25
31304, 0.23
31305, 0.18
31306, 0.21
31307, 0.52
31308, 0.30
31309, 0.33
31310, 0.49
31311, 0.55
31312, 0.28
31313, 0.23
31314, 0.28
31315, 0.23
31316, 0.37
31317, 0.46
31318, 0.19
31319, 0.19
31320, 0.76
31321, 0.16
31322, 0.67
31323, 0.38
31324, 0.62
31325, 0.42
31326, 0.37
31327, 0.36
31328, 0.31
31329, 0.20
31330, 0.51
31331, 0.27
31332, 0.20
31333, 0.18
31334, 0.21
31335, 0.88
31336, 0.51
31337, 0.54
31338, 0.36
31339, 0.38
31340, 0.47
31341, 0.14
31342, 0.18
31343, 0.17
31344, 0.38
31345, 0.23
31346, 0.17
31347, 0.51
31348, 0.36
31349, 0.35
31350, 0.13
31351, 0.51
31352, 0.40
31353, 0.41
31354, 0.32
31355, 0.57
31356, 0.19
31357, 0.23
31358, 0.42
31359, 0.49
31360, 0.27
31361, 0.18
31362, 0.42
31363, 0.33
31364, 0.31
31365, 0.46
31366, 0.31
31367, 0.42
31368, 0.22
31369, 0.29
31370, 0.26
31371, 0.23
31372, 0.53
31373, 0.21
31374, 0.36
31375, 0.20
31376, 0.23
31377, 0.59
31378, 0.17
31379, 0.29
31380, 0.17
31381, 0.22
31382, 0.27
31383, 0.69
31384, 0.17
31385, 0.50
31386, 0.38
31387, 0.19
31388, 0.18
31389, 0.51
31390, 0.16
31391, 0.32
31392, 0.24
31393, 0.21
31394, 0.69
31395, 0.56
31396, 0.54
31397, 0.32
31398, 0.46
31399, 0.24
31400, 0.13
31401, 0.17
31402, 0.26
31403, 0.42
31404, 0.34
31405, 0.34
31406, 0.21
31407, 0.64
31408, 0.41
31409, 0.61
31410, 0.56
31411, 0.69
31412, 0.21
31413, 0.24
31414, 0.37
31415, 0.25
31416, 0.41
31417, 0.35
31418, 0.18
31419, 0.14
31420, 0.25
31421, 0.38
31422, 0.44
31423, 0.20
31424, 0.14
31425, 0.22
31426, 0.22
31427, 0.69
31428, 0.33
31429, 0.32
31430, 0.14
31431, 0.39
31432, 0.19
31433, 0.27
31434, 0.49
31435, 0.59
31436, 0.39
31437, 0.42
31438, 0.54
31439, 0.40
31440, 0.31
31441, 0.55
31442, 0.36
31443, 0.23
31444, 0.48
31445, 0.30
31446, 0.33
31447, 0.50
31448, 0.56
31449, 0.27
31450, 0.39
31451, 0.28
31452, 0.47
31453, 0.43
31454, 0.20
31455, 0.24
31456, 0.53
31457, 0.60
31458, 0.31
31459, 0.50
31460, 0.32
31461, 0.46
31462, 0.44
31463, 0.63
31464, 0.40
31465, 0.27
31466, 0.17
31467, 0.38
31468, 0.25
31469, 0.27
31470, 0.82
31471, 0.21
31472, 0.19
31473, 0.16
31474, 0.35
31475, 0.37
31476, 0.36
31477, 0.33
31478, 0.31
31479, 0.69
31480, 0.36
31481, 0.22
31482, 0.32
31483, 0.36
31484, 0.33
31485, 0.17
31486, 0.46
31487, 0.36
31488, 0.18
31489, 0.34
31490, 0.50
31491, 0.24
31492, 0.22
31493, 0.46
31494, 0.25
31495, 0.16
31496, 0.21
31497, 0.42
31498, 0.43
31499, 0.20
31500, 0.29
31501, 0.47
31502, 0.32
31503, 0.20
31504, 0.36
31505, 0.39
31506, 0.17
31507, 0.26
31508, 0.58
31509, 0.15
31510, 0.38
31511, 0.49
31512, 0.22
31513, 0.57
31514, 0.19
31515, 0.28
31516, 0.44
31517, 0.44
31518, 0.28
31519, 0.34
31520, 0.40
31521, 0.46
31522, 0.24
31523, 0.31
31524, 0.17
31525, 0.16
31526, 0.39
31527, 0.15
31528, 0.00
31529, 0.31
31530, 0.18
31531, 0.13
31532, 0.22
31533, 0.31
31534, 0.29
31535, 0.21
31536, 0.79
31537, 0.17
31538, 0.20
31539, 0.20
31540, 0.43
31541, 0.18
31542, 0.18
31543, 0.57
31544, 0.23
31545, 0.30
31546, 0.23
31547, 0.39
31548, 0.42
31549, 0.22
31550, 0.31
31551, 0.02
31552, 0.22
31553, 0.24
31554, 0.36
31555, 0.35
31556, 0.17
31557, 0.50
31558, 0.56
31559, 0.21
31560, 0.32
31561, 0.39
31562, 0.56
31563, 0.58
31564, 0.23
31565, 0.17
31566, 0.30
31567, 0.19
31568, 0.25
31569, 0.40
31570, 0.49
31571, 0.25
31572, 0.37
31573, 0.19
31574, 0.21
31575, 0.40
31576, 0.39
31577, 0.17
31578, 0.63
31579, 0.34
31580, 0.48
31581, 0.20
31582, 0.29
31583, 0.20
31584, 0.56
31585, 0.29
31586, 0.31
31587, 0.19
31588, 0.19
31589, 0.69
31590, 0.38
31591, 0.18
31592, 0.23
31593, 0.47
31594, 0.55
31595, 0.28
31596, 0.34
31597, 0.57
31598, 0.19
31599, 0.27
31600, 0.28
31601, 0.38
31602, 0.37
31603, 0.66
31604, 0.58
31605, 0.23
31606, 0.42
31607, 0.18
31608, 0.28
31609, 0.29
31610, 0.30
31611, 0.27
31612, 0.24
31613, 0.37
31614, 0.26
31615, 0.29
31616, 0.49
31617, 0.49
31618, 0.20
31619, 0.21
31620, 0.32
31621, 0.18
31622, 0.36
31623, 0.30
31624, 0.31
31625, 0.20
31626, 0.19
31627, 0.18
31628, 0.17
31629, 0.56
31630, 0.38
31631, 0.70
31632, 0.54
31633, 0.46
31634, 0.35
31635, 0.21
31636, 0.67
31637, 0.16
31638, 0.27
31639, 0.17
31640, 0.15
31641, 0.17
31642, 0.81
31643, 0.31
31644, 0.18
31645, 0.25
31646, 0.40
31647, 0.32
31648, 0.43
31649, 0.40
31650, 0.28
31651, 0.32
31652, 0.42
31653, 0.37
31654, 0.61
31655, 0.44
31656, 0.21
31657, 0.20
31658, 0.19
31659, 0.21
31660, 0.19
31661, 0.12
31662, 0.35
31663, 0.16
31664, 0.72
31665, 0.23
31666, 0.20
31667, 0.24
31668, 0.29
31669, 0.52
31670, 0.25
31671, 0.30
31672, 0.23
31673, 0.55
31674, 0.21
31675, 0.83
31676, 0.35
31677, 0.22
31678, 0.44
31679, 0.41
31680, 0.27
31681, 0.16
31682, 0.44
31683, 0.33
31684, 0.20
31685, 0.22
31686, 0.39
31687, 0.24
31688, 0.24
31689, 0.17
31690, 0.15
31691, 0.40
31692, 0.55
31693, 0.21
31694, 0.56
31695, 0.36
31696, 0.23
31697, 0.00
31698, 0.42
31699, 0.36
31700, 0.35
31701, 0.32
31702, 0.24
31703, 0.46
31704, 0.15
31705, 0.23
31706, 0.19
31707, 0.16
31708, 0.80
31709, 0.66
31710, 0.44
31711, 0.24
31712, 0.34
31713, 0.18
31714, 0.21
31715, 0.24
31716, 0.15
31717, 0.68
31718, 0.24
31719, 0.10
31720, 0.30
31721, 0.16
31722, 0.18
31723, 0.29
31724, 0.36
31725, 0.32
31726, 0.23
31727, 0.36
31728, 0.24
31729, 0.27
31730, 0.29
31731, 0.19
31732, 0.26
31733, 0.76
31734, 0.17
31735, 0.20
31736, 0.56
31737, 0.31
31738, 0.29
31739, 0.16
31740, 0.52
31741, 0.22
31742, 0.15
31743, 0.65
31744, 0.34
31745, 0.49
31746, 0.36
31747, 0.37
31748, 0.34
31749, 0.21
31750, 0.26
31751, 0.31
31752, 0.25
31753, 0.34
31754, 0.22
31755, 0.38
31756, 0.32
31757, 0.20
31758, 0.52
31759, 0.15
31760, 0.24
31761, 0.27
31762, 0.19
31763, 0.60
31764, 0.39
31765, 0.26
31766, 0.24
31767, 0.24
31768, 0.21
31769, 0.49
31770, 0.21
31771, 0.50
31772, 0.18
31773, 0.46
31774, 0.44
31775, 0.21
31776, 0.24
31777, 0.38
31778, 0.29
31779, 0.20
31780, 0.40
31781, 0.16
31782, 0.36
31783, 0.18
31784, 0.43
31785, 0.20
31786, 0.19
31787, 0.20
31788, 0.21
31789, 0.21
31790, 0.46
31791, 0.57
31792, 0.22
31793, 0.18
31794, 0.34
31795, 0.47
31796, 0.76
31797, 0.46
31798, 0.57
31799, 0.33
31800, 0.58
31801, 0.25
31802, 0.18
31803, 0.22
31804, 0.19
31805, 0.37
31806, 0.30
31807, 0.22
31808, 0.18
31809, 0.29
31810, 0.24
31811, 0.48
31812, 0.43
31813, 0.40
31814, 0.20
31815, 0.33
31816, 0.74
31817, 0.30
31818, 0.58
31819, 0.31
31820, 0.31
31821, 0.37
31822, 0.29
31823, 0.21
31824, 0.42
31825, 0.47
31826, 0.16
31827, 0.26
31828, 0.48
31829, 0.42
31830, 0.22
31831, 0.78
31832, 0.43
31833, 0.19
31834, 0.40
31835, 0.27
31836, 0.56
31837, 0.76
31838, 0.23
31839, 0.19
31840, 0.27
31841, 0.33
31842, 0.51
31843, 0.30
31844, 0.16
31845, 0.44
31846, 0.27
31847, 0.29
31848, 0.22
31849, 0.46
31850, 0.44
31851, 0.40
31852, 0.52
31853, 0.32
31854, 0.38
31855, 0.34
31856, 0.57
31857, 0.19
31858, 0.57
31859, 0.23
31860, 0.25
31861, 0.42
31862, 0.29
31863, 0.33
31864, 0.25
31865, 0.18
31866, 0.20
31867, 0.37
31868, 0.24
31869, 0.42
31870, 0.35
31871, 0.19
31872, 0.56
31873, 0.35
31874, 0.15
31875, 0.18
31876, 0.31
31877, 0.25
31878, 0.28
31879, 0.18
31880, 0.43
31881, 0.20
31882, 0.24
31883, 0.45
31884, 0.29
31885, 0.15
31886, 0.34
31887, 0.57
31888, 0.65
31889, 0.51
31890, 0.18
31891, 0.29
31892, 0.33
31893, 0.37
31894, 0.54
31895, 0.24
31896, 0.29
31897, 0.23
31898, 0.52
31899, 0.64
31900, 0.31
31901, 0.28
31902, 0.20
31903, 0.16
31904, 0.70
31905, 0.17
31906, 0.20
31907, 0.20
31908, 0.42
31909, 0.68
31910, 0.37
31911, 0.34
31912, 0.28
31913, 0.16
31914, 0.22
31915, 0.62
31916, 0.65
31917, 0.31
31918, 0.53
31919, 0.44
31920, 0.22
31921, 0.32
31922, 0.15
31923, 0.30
31924, 0.26
31925, 0.30
31926, 0.20
31927, 0.23
31928, 0.20
31929, 0.24
31930, 0.48
31931, 0.18
31932, 0.18
31933, 0.23
31934, 0.31
31935, 0.24
31936, 0.21
31937, 0.24
31938, 0.48
31939, 0.48
31940, 0.45
31941, 0.29
31942, 0.23
31943, 0.31
31944, 0.25
31945, 0.44
31946, 0.32
31947, 0.44
31948, 0.51
31949, 0.28
31950, 0.35
31951, 0.75
31952, 0.53
31953, 0.38
31954, 0.59
31955, 0.40
31956, 0.21
31957, 0.25
31958, 0.35
31959, 0.71
31960, 0.62
31961, 0.50
31962, 0.19
31963, 0.23
31964, 0.35
31965, 0.38
31966, 0.28
31967, 0.64
31968, 0.41
31969, 0.65
31970, 0.44
31971, 0.62
31972, 0.46
31973, 0.49
31974, 0.67
31975, 0.03
31976, 0.17
31977, 0.16
31978, 0.25
31979, 0.48
31980, 0.21
31981, 0.18
31982, 0.21
31983, 0.30
31984, 0.37
31985, 0.42
31986, 0.48
31987, 0.43
31988, 0.24
31989, 0.29
31990, 0.38
31991, 0.22
31992, 0.40
31993, 0.63
31994, 0.35
31995, 0.20
31996, 0.23
31997, 0.15
31998, 0.39
31999, 0.23
32000, 0.24
32001, 0.24
32002, 0.63
32003, 0.18
32004, 0.45
32005, 0.30
32006, 0.32
32007, 0.63
32008, 0.35
32009, 0.31
32010, 0.22
32011, 0.20
32012, 0.27
32013, 0.36
32014, 0.35
32015, 0.20
32016, 0.50
32017, 0.57
32018, 0.35
32019, 0.39
32020, 0.34
32021, 0.26
32022, 0.33
32023, 0.56
32024, 0.25
32025, 0.18
32026, 0.43
32027, 0.37
32028, 0.30
32029, 0.38
32030, 0.54
32031, 0.70
32032, 0.31
32033, 0.15
32034, 0.48
32035, 0.70
32036, 0.21
32037, 0.36
32038, 0.22
32039, 0.23
32040, 0.01
32041, 0.36
32042, 0.39
32043, 0.53
32044, 0.22
32045, 0.16
32046, 0.40
32047, 0.13
32048, 0.31
32049, 0.51
32050, 0.46
32051, 0.24
32052, 0.44
32053, 0.25
32054, 0.17
32055, 0.18
32056, 0.14
32057, 0.70
32058, 0.27
32059, 0.14
32060, 0.28
32061, 0.76
32062, 0.51
32063, 0.15
32064, 0.23
32065, 0.23
32066, 0.28
32067, 0.33
32068, 0.38
32069, 0.68
32070, 0.30
32071, 0.39
32072, 0.27
32073, 0.18
32074, 0.21
32075, 0.17
32076, 0.28
32077, 0.36
32078, 0.27
32079, 0.35
32080, 0.19
32081, 0.32
32082, 0.21
32083, 0.18
32084, 0.18
32085, 0.30
32086, 0.43
32087, 0.20
32088, 0.73
32089, 0.76
32090, 0.28
32091, 0.21
32092, 0.19
32093, 0.24
32094, 0.31
32095, 0.52
32096, 0.56
32097, 0.28
32098, 0.65
32099, 0.21
32100, 0.24
32101, 0.40
32102, 0.21
32103, 0.47
32104, 0.45
32105, 0.21
32106, 0.32
32107, 0.43
32108, 0.24
32109, 0.23
32110, 0.87
32111, 0.32
32112, 0.50
32113, 0.22
32114, 0.46
32115, 0.27
32116, 0.60
32117, 0.28
32118, 0.29
32119, 0.49
32120, 0.36
32121, 0.21
32122, 0.24
32123, 0.27
32124, 0.17
32125, 0.18
32126, 0.38
32127, 0.24
32128, 0.19
32129, 0.37
32130, 0.26
32131, 0.26
32132, 0.21
32133, 0.32
32134, 0.33
32135, 0.71
32136, 0.24
32137, 0.62
32138, 0.16
32139, 0.32
32140, 0.46
32141, 0.36
32142, 0.21
32143, 0.24
32144, 0.38
32145, 0.21
32146, 0.18
32147, 0.25
32148, 0.53
32149, 0.64
32150, 0.28
32151, 0.28
32152, 0.39
32153, 0.15
32154, 0.22
32155, 0.16
32156, 0.35
32157, 0.33
32158, 0.71
32159, 0.18
32160, 0.16
32161, 0.28
32162, 0.51
32163, 0.49
32164, 0.70
32165, 0.34
32166, 0.28
32167, 0.30
32168, 0.30
32169, 0.40
32170, 0.35
32171, 0.20
32172, 0.36
32173, 0.56
32174, 0.26
32175, 0.21
32176, 0.42
32177, 0.41
32178, 0.24
32179, 0.16
32180, 0.18
32181, 0.31
32182, 0.34
32183, 0.34
32184, 0.23
32185, 0.22
32186, 0.29
32187, 0.11
32188, 0.15
32189, 0.37
32190, 0.32
32191, 0.45
32192, 0.38
32193, 0.26
32194, 0.42
32195, 0.28
32196, 0.24
32197, 0.35
32198, 0.18
32199, 0.16
32200, 0.26
32201, 0.61
32202, 0.21
32203, 0.75
32204, 0.39
32205, 0.23
32206, 0.48
32207, 0.46
32208, 0.44
32209, 0.40
32210, 0.18
32211, 0.31
32212, 0.25
32213, 0.35
32214, 0.47
32215, 0.27
32216, 0.65
32217, 0.21
32218, 0.36
32219, 0.29
32220, 0.54
32221, 0.15
32222, 0.61
32223, 0.26
32224, 0.53
32225, 0.24
32226, 0.21
32227, 0.20
32228, 0.32
32229, 0.31
32230, 0.22
32231, 0.47
32232, 0.24
32233, 0.25
32234, 0.54
32235, 0.32
32236, 0.24
32237, 0.36
32238, 0.22
32239, 0.37
32240, 0.32
32241, 0.24
32242, 0.29
32243, 0.20
32244, 0.53
32245, 0.42
32246, 0.42
32247, 0.37
32248, 0.22
32249, 0.74
32250, 0.40
32251, 0.39
32252, 0.42
32253, 0.29
32254, 0.24
32255, 0.26
32256, 0.26
32257, 0.29
32258, 0.24
32259, 0.30
32260, 0.42
32261, 0.35
32262, 0.19
32263, 0.21
32264, 0.32
32265, 0.46
32266, 0.35
32267, 0.32
32268, 0.22
32269, 0.15
32270, 0.36
32271, 0.22
32272, 0.24
32273, 0.29
32274, 0.00
32275, 0.43
32276, 0.41
32277, 0.58
32278, 0.01
32279, 0.31
32280, 0.21
32281, 0.32
32282, 0.47
32283, 0.19
32284, 0.25
32285, 0.32
32286, 0.18
32287, 0.34
32288, 0.23
32289, 0.30
32290, 0.23
32291, 0.47
32292, 0.26
32293, 0.23
32294, 0.14
32295, 0.29
32296, 0.29
32297, 0.62
32298, 0.39
32299, 0.24
32300, 0.26
32301, 0.22
32302, 0.18
32303, 0.39
32304, 0.34
32305, 0.23
32306, 0.43
32307, 0.63
32308, 0.36
32309, 0.49
32310, 0.31
32311, 0.48
32312, 0.66
32313, 0.21
32314, 0.62
32315, 0.61
32316, 0.40
32317, 0.21
32318, 0.36
32319, 0.26
32320, 0.21
32321, 0.52
32322, 0.36
32323, 0.38
32324, 0.29
32325, 0.19
32326, 0.17
32327, 0.36
32328, 0.22
32329, 0.65
32330, 0.33
32331, 0.30
32332, 0.52
32333, 0.22
32334, 0.18
32335, 0.26
32336, 0.44
32337, 0.18
32338, 0.32
32339, 0.22
32340, 0.49
32341, 0.27
32342, 0.19
32343, 0.82
32344, 0.64
32345, 0.35
32346, 0.30
32347, 0.29
32348, 0.16
32349, 0.32
32350, 0.14
32351, 0.37
32352, 0.51
32353, 0.18
32354, 0.23
32355, 0.42
32356, 0.17
32357, 0.24
32358, 0.58
32359, 0.19
32360, 0.64
32361, 0.35
32362, 0.22
32363, 0.28
32364, 0.23
32365, 0.20
32366, 0.56
32367, 0.32
32368, 0.26
32369, 0.59
32370, 0.19
32371, 0.32
32372, 0.00
32373, 0.18
32374, 0.18
32375, 0.41
32376, 0.21
32377, 0.19
32378, 0.28
32379, 0.25
32380, 0.25
32381, 0.56
32382, 0.13
32383, 0.44
32384, 0.15
32385, 0.28
32386, 0.40
32387, 0.40
32388, 0.16
32389, 0.21
32390, 0.21
32391, 0.24
32392, 0.26
32393, 0.41
32394, 0.16
32395, 0.35
32396, 0.33
32397, 0.17
32398, 0.26
32399, 0.17
32400, 0.59
32401, 0.27
32402, 0.20
32403, 0.24
32404, 0.24
32405, 0.33
32406, 0.23
32407, 0.22
32408, 0.33
32409, 0.17
32410, 0.51
32411, 0.42
32412, 0.22
32413, 0.24
32414, 0.59
32415, 0.56
32416, 0.15
32417, 0.42
32418, 0.26
32419, 0.24
32420, 0.17
32421, 0.50
32422, 0.24
32423, 0.21
32424, 0.56
32425, 0.21
32426, 0.22
32427, 0.34
32428, 0.31
32429, 0.34
32430, 0.55
32431, 0.20
32432, 0.62
32433, 0.16
32434, 0.34
32435, 0.24
32436, 0.28
32437, 0.41
32438, 0.22
32439, 0.20
32440, 0.22
32441, 0.27
32442, 0.29
32443, 0.23
32444, 0.25
32445, 0.25
32446, 0.34
32447, 0.18
32448, 0.20
32449, 0.21
32450, 0.37
32451, 0.20
32452, 0.19
32453, 0.61
32454, 0.44
32455, 0.55
32456, 0.25
32457, 0.42
32458, 0.33
32459, 0.32
32460, 0.42
32461, 0.24
32462, 0.56
32463, 0.43
32464, 0.38
32465, 0.31
32466, 0.17
32467, 0.22
32468, 0.40
32469, 0.36
32470, 0.43
32471, 0.18
32472, 0.21
32473, 0.52
32474, 0.19
32475, 0.48
32476, 0.64
32477, 0.21
32478, 0.61
32479, 0.55
32480, 0.29
32481, 0.21
32482, 0.63
32483, 0.31
32484, 0.24
32485, 0.16
32486, 0.70
32487, 0.81
32488, 0.22
32489, 0.32
32490, 0.66
32491, 0.41
32492, 0.18
32493, 0.69
32494, 0.69
32495, 0.24
32496, 0.47
32497, 0.24
32498, 0.44
32499, 0.19
32500, 0.41
32501, 0.16
32502, 0.47
32503, 0.54
32504, 0.45
32505, 0.23
32506, 0.21
32507, 0.64
32508, 0.36
32509, 0.43
32510, 0.35
32511, 0.18
32512, 0.18
32513, 0.20
32514, 0.31
32515, 0.16
32516, 0.28
32517, 0.22
32518, 0.29
32519, 0.21
32520, 0.33
32521, 0.22
32522, 0.42
32523, 0.62
32524, 0.33
32525, 0.50
32526, 0.21
32527, 0.56
32528, 0.46
32529, 0.14
32530, 0.58
32531, 0.26
32532, 0.35
32533, 0.51
32534, 0.37
32535, 0.37
32536, 0.50
32537, 0.34
32538, 0.50
32539, 0.67
32540, 0.31
32541, 0.21
32542, 0.28
32543, 0.35
32544, 0.20
32545, 0.27
32546, 0.26
32547, 0.48
32548, 0.24
32549, 0.16
32550, 0.27
32551, 0.14
32552, 0.34
32553, 0.17
32554, 0.36
32555, 0.26
32556, 0.22
32557, 0.66
32558, 0.29
32559, 0.49
32560, 0.58
32561, 0.36
32562, 0.26
32563, 0.67
32564, 0.24
32565, 0.49
32566, 0.49
32567, 0.27
32568, 0.62
32569, 0.42
32570, 0.30
32571, 0.21
32572, 0.29
32573, 0.43
32574, 0.42
32575, 0.27
32576, 0.51
32577, 0.33
32578, 0.23
32579, 0.27
32580, 0.18
32581, 0.31
32582, 0.29
32583, 0.27
32584, 0.18
32585, 0.43
32586, 0.15
32587, 0.48
32588, 0.54
32589, 0.16
32590, 0.19
32591, 0.72
32592, 0.33
32593, 0.44
32594, 0.18
32595, 0.28
32596, 0.34
32597, 0.49
32598, 0.29
32599, 0.29
32600, 0.18
32601, 0.22
32602, 0.19
32603, 0.24
32604, 0.62
32605, 0.79
32606, 0.29
32607, 0.19
32608, 0.81
32609, 0.29
32610, 0.56
32611, 0.23
32612, 0.27
32613, 0.28
32614, 0.47
32615, 0.63
32616, 0.37
32617, 0.80
32618, 0.22
32619, 0.30
32620, 0.51
32621, 0.60
32622, 0.41
32623, 0.27
32624, 0.27
32625, 0.26
32626, 0.24
32627, 0.23
32628, 0.20
32629, 0.34
32630, 0.24
32631, 0.37
32632, 0.23
32633, 0.20
32634, 0.29
32635, 0.55
32636, 0.16
32637, 0.43
32638, 0.49
32639, 0.18
32640, 0.39
32641, 0.32
32642, 0.25
32643, 0.00
32644, 0.21
32645, 0.31
32646, 0.31
32647, 0.46
32648, 0.59
32649, 0.33
32650, 0.23
32651, 0.50
32652, 0.82
32653, 0.22
32654, 0.30
32655, 0.34
32656, 0.59
32657, 0.28
32658, 0.19
32659, 0.19
32660, 0.32
32661, 0.51
32662, 0.56
32663, 0.15
32664, 0.24
32665, 0.32
32666, 0.39
32667, 0.31
32668, 0.48
32669, 0.52
32670, 0.43
32671, 0.20
32672, 0.42
32673, 0.44
32674, 0.19
32675, 0.38
32676, 0.55
32677, 0.22
32678, 0.18
32679, 0.31
32680, 0.64
32681, 0.18
32682, 0.47
32683, 0.26
32684, 0.47
32685, 0.62
32686, 0.39
32687, 0.25
32688, 0.21
32689, 0.26
32690, 0.20
32691, 0.45
32692, 0.32
32693, 0.35
32694, 0.38
32695, 0.17
32696, 0.21
32697, 0.24
32698, 0.38
32699, 0.27
32700, 0.64
32701, 0.37
32702, 0.18
32703, 0.72
32704, 0.25
32705, 0.46
32706, 0.22
32707, 0.25
32708, 0.29
32709, 0.45
32710, 0.54
32711, 0.44
32712, 0.47
32713, 0.24
32714, 0.50
32715, 0.31
32716, 0.52
32717, 0.53
32718, 0.23
32719, 0.20
32720, 0.13
32721, 0.18
32722, 0.36
32723, 0.50
32724, 0.49
32725, 0.37
32726, 0.33
32727, 0.32
32728, 0.57
32729, 0.30
32730, 0.26
32731, 0.15
32732, 0.47
32733, 0.17
32734, 0.38
32735, 0.51
32736, 0.16
32737, 0.23
32738, 0.17
32739, 0.19
32740, 0.28
32741, 0.34
32742, 0.33
32743, 0.31
32744, 0.47
32745, 0.21
32746, 0.24
32747, 0.41
32748, 0.21
32749, 0.38
32750, 0.47
32751, 0.16
32752, 0.39
32753, 0.20
32754, 0.23
32755, 0.32
32756, 0.23
32757, 0.32
32758, 0.22
32759, 0.30
32760, 0.56
32761, 0.61
32762, 0.15
32763, 0.26
32764, 0.81
32765, 0.56
32766, 0.31
32767, 0.33
32768, 0.34
32769, 0.58
32770, 0.25
32771, 0.22
32772, 0.27
32773, 0.39
32774, 0.25
32775, 0.39
32776, 0.41
32777, 0.31
32778, 0.17
32779, 0.61
32780, 0.23
32781, 0.40
32782, 0.35
32783, 0.18
32784, 0.41
32785, 0.16
32786, 0.61
32787, 0.32
32788, 0.19
32789, 0.18
32790, 0.37
32791, 0.18
32792, 0.13
32793, 0.42
32794, 0.49
32795, 0.48
32796, 0.29
32797, 0.19
32798, 0.17
32799, 0.17
