ID,Prob1
7484, 0.03
7485, 0.17
7486, 0.34
7487, 0.04
7488, 0.36
7489, 0.02
7490, 0.41
7491, 0.34
7492, 0.26
7493, 0.53
7494, 0.03
7495, 0.05
7496, 0.14
7497, 0.50
7498, 0.05
7499, 0.96
7500, 0.05
7501, 0.32
7502, 0.50
7503, 0.41
7504, 0.05
7505, 0.53
7506, 0.82
7507, 0.05
7508, 0.03
7509, 0.03
7510, 0.14
7511, 0.05
7512, 0.03
7513, 0.57
7514, 0.54
7515, 0.05
7516, 0.21
7517, 0.27
7518, 0.23
7519, 0.12
7520, 0.32
7521, 0.69
7522, 0.27
7523, 0.32
7524, 0.04
7525, 0.23
7526, 0.04
7527, 0.05
7528, 0.88
7529, 0.23
7530, 0.41
7531, 0.38
7532, 0.24
7533, 0.04
7534, 0.68
7535, 0.76
7536, 0.03
7537, 0.58
7538, 0.95
7539, 0.23
7540, 0.11
7541, 0.05
7542, 0.04
7543, 0.12
7544, 0.12
7545, 0.22
7546, 0.05
7547, 0.03
7548, 0.10
7549, 0.03
7550, 0.05
7551, 0.03
7552, 0.83
7553, 0.03
7554, 0.05
7555, 0.37
7556, 0.05
7557, 0.25
7558, 0.31
7559, 0.21
7560, 0.04
7561, 0.88
7562, 0.04
7563, 0.03
7564, 0.29
7565, 0.77
7566, 0.04
7567, 0.54
7568, 0.03
7569, 0.04
7570, 0.81
7571, 0.03
7572, 0.53
7573, 0.04
7574, 0.26
7575, 0.13
7576, 0.03
7577, 0.33
7578, 0.03
7579, 0.54
7580, 0.58
7581, 0.72
7582, 0.34
7583, 0.29
7584, 0.05
7585, 0.56
7586, 0.32
7587, 0.46
7588, 0.69
7589, 0.68
7590, 0.04
7591, 0.31
7592, 0.09
7593, 0.50
7594, 0.14
7595, 0.03
7596, 0.03
7597, 0.79
7598, 0.82
7599, 0.29
7600, 0.14
7601, 0.42
7602, 0.59
7603, 0.21
7604, 0.77
7605, 0.69
7606, 0.97
7607, 0.50
7608, 0.05
7609, 0.14
7610, 0.05
7611, 0.14
7612, 0.27
7613, 0.04
7614, 0.68
7615, 0.04
7616, 0.26
7617, 0.03
7618, 0.03
7619, 0.03
7620, 0.05
7621, 0.59
7622, 0.46
7623, 0.14
7624, 0.08
7625, 0.04
7626, 0.64
7627, 0.82
7628, 0.35
7629, 0.16
7630, 0.86
7631, 0.95
7632, 0.38
7633, 0.25
7634, 0.03
7635, 0.59
7636, 0.62
7637, 0.59
7638, 0.05
7639, 0.04
7640, 0.95
7641, 0.03
7642, 0.42
7643, 0.47
7644, 0.46
7645, 0.68
7646, 0.50
7647, 0.04
7648, 0.19
7649, 0.97
7650, 0.53
7651, 0.32
7652, 0.97
7653, 0.14
7654, 0.04
7655, 0.04
7656, 0.32
7657, 0.09
7658, 0.53
7659, 0.83
7660, 0.04
7661, 0.61
7662, 0.19
7663, 0.35
7664, 0.03
7665, 0.03
7666, 0.86
7667, 0.50
7668, 0.05
7669, 0.25
7670, 0.23
7671, 0.97
7672, 0.39
7673, 0.77
7674, 0.23
7675, 0.41
7676, 0.23
7677, 0.67
7678, 0.46
7679, 0.50
7680, 0.32
7681, 0.46
7682, 0.92
7683, 0.03
7684, 0.17
7685, 0.03
7686, 0.96
7687, 0.54
7688, 0.50
7689, 0.47
7690, 0.92
7691, 0.03
7692, 0.31
7693, 0.79
7694, 0.32
7695, 0.86
7696, 0.42
7697, 0.83
7698, 0.03
7699, 0.54
7700, 0.04
7701, 0.50
7702, 0.13
7703, 0.03
7704, 0.04
7705, 0.21
7706, 0.23
7707, 0.88
7708, 0.46
7709, 0.04
7710, 0.22
7711, 0.17
7712, 0.43
7713, 0.97
7714, 0.27
7715, 0.09
7716, 0.04
7717, 0.19
7718, 0.04
7719, 0.04
7720, 0.05
7721, 0.50
7722, 0.05
7723, 0.03
7724, 0.72
7725, 0.09
7726, 0.14
7727, 0.30
7728, 0.62
7729, 0.82
7730, 0.68
7731, 0.30
7732, 0.03
7733, 0.50
7734, 0.05
7735, 0.03
7736, 0.21
7737, 0.50
7738, 0.35
7739, 0.50
7740, 0.53
7741, 0.36
7742, 0.69
7743, 0.95
7744, 0.03
7745, 0.14
7746, 0.15
7747, 0.19
7748, 0.54
7749, 0.27
7750, 0.78
7751, 0.23
7752, 0.04
7753, 0.04
7754, 0.03
7755, 0.18
7756, 0.96
7757, 0.97
7758, 0.68
7759, 0.03
7760, 0.68
7761, 0.28
7762, 0.04
7763, 0.39
7764, 0.50
7765, 0.21
7766, 0.03
7767, 0.18
7768, 0.54
7769, 0.04
7770, 0.04
7771, 0.53
7772, 0.04
7773, 0.30
7774, 0.09
7775, 0.12
7776, 0.05
7777, 0.05
7778, 0.88
7779, 0.14
7780, 0.25
7781, 0.38
7782, 0.61
7783, 0.05
7784, 0.02
7785, 0.05
7786, 0.25
7787, 0.16
7788, 0.86
7789, 0.39
7790, 0.54
7791, 0.21
7792, 0.05
7793, 0.05
7794, 0.13
7795, 0.91
7796, 0.14
7797, 0.03
7798, 0.03
7799, 0.14
7800, 0.41
7801, 0.47
7802, 0.02
7803, 0.04
7804, 0.04
7805, 0.29
7806, 0.35
7807, 0.03
7808, 0.04
7809, 0.50
7810, 0.17
7811, 0.04
7812, 0.09
7813, 0.22
7814, 0.47
7815, 0.75
7816, 0.68
7817, 0.14
7818, 0.03
7819, 0.97
7820, 0.03
7821, 0.05
7822, 0.61
7823, 0.87
7824, 0.04
7825, 0.97
7826, 0.04
7827, 0.39
7828, 0.12
7829, 0.04
7830, 0.44
7831, 0.23
7832, 0.63
7833, 0.05
7834, 0.77
7835, 0.23
7836, 0.03
7837, 0.46
7838, 0.12
7839, 0.17
7840, 0.03
7841, 0.65
7842, 0.04
7843, 0.18
7844, 0.17
7845, 0.05
7846, 0.05
7847, 0.05
7848, 0.43
7849, 0.66
7850, 0.11
7851, 0.77
7852, 0.17
7853, 0.03
7854, 0.69
7855, 0.82
7856, 0.41
7857, 0.53
7858, 0.12
7859, 0.77
7860, 0.04
7861, 0.04
7862, 0.03
7863, 0.42
7864, 0.50
7865, 0.37
7866, 0.12
7867, 0.04
7868, 0.59
7869, 0.12
7870, 0.29
7871, 0.96
7872, 0.03
7873, 0.77
7874, 0.38
7875, 0.95
7876, 0.03
7877, 0.77
7878, 0.32
7879, 0.03
7880, 0.25
7881, 0.50
7882, 0.24
7883, 0.05
7884, 0.37
7885, 0.23
7886, 0.16
7887, 0.16
7888, 0.38
7889, 0.25
7890, 0.97
7891, 0.03
7892, 0.62
7893, 0.75
7894, 0.04
7895, 0.61
7896, 0.25
7897, 0.55
7898, 0.25
7899, 0.19
7900, 0.12
7901, 0.33
7902, 0.97
7903, 0.38
7904, 0.32
7905, 0.34
7906, 0.22
7907, 0.23
7908, 0.68
7909, 0.59
7910, 0.61
7911, 0.62
7912, 0.38
7913, 0.17
7914, 0.05
7915, 0.76
7916, 0.11
7917, 0.32
7918, 0.12
7919, 0.23
7920, 0.79
7921, 0.50
7922, 0.03
7923, 0.34
7924, 0.03
7925, 0.04
7926, 0.42
7927, 0.50
7928, 0.47
7929, 0.32
7930, 0.97
7931, 0.05
7932, 0.42
7933, 0.38
7934, 0.03
7935, 0.63
7936, 0.70
7937, 0.70
7938, 0.59
7939, 0.16
7940, 0.70
7941, 0.32
7942, 0.29
7943, 0.39
7944, 0.86
7945, 0.41
7946, 0.31
7947, 0.23
7948, 0.71
7949, 0.79
7950, 0.07
7951, 0.04
7952, 0.04
7953, 0.46
7954, 0.27
7955, 0.09
7956, 0.04
7957, 0.12
7958, 0.35
7959, 0.25
7960, 0.28
7961, 0.91
7962, 0.14
7963, 0.81
7964, 0.21
7965, 0.05
7966, 0.37
7967, 0.98
7968, 0.21
7969, 0.30
7970, 0.74
7971, 0.96
7972, 0.04
7973, 0.18
7974, 0.68
7975, 0.62
7976, 0.97
7977, 0.03
7978, 0.33
7979, 0.66
7980, 0.10
7981, 0.03
7982, 0.50
7983, 0.14
7984, 0.29
7985, 0.43
7986, 0.17
7987, 0.02
7988, 0.59
7989, 0.03
7990, 0.23
7991, 0.61
7992, 0.64
7993, 0.03
7994, 0.81
7995, 0.79
7996, 0.83
7997, 0.50
7998, 0.29
7999, 0.30
8000, 0.05
8001, 0.08
8002, 0.58
8003, 0.19
8004, 0.58
8005, 0.96
8006, 0.65
8007, 0.03
8008, 0.03
8009, 0.33
8010, 0.05
8011, 0.03
8012, 0.33
8013, 0.03
8014, 0.03
8015, 0.04
8016, 0.21
8017, 0.38
8018, 0.68
8019, 0.03
8020, 0.03
8021, 0.04
8022, 0.14
8023, 0.47
8024, 0.09
8025, 0.57
8026, 0.98
8027, 0.79
8028, 0.21
8029, 0.03
8030, 0.86
8031, 0.31
8032, 0.81
8033, 0.68
8034, 0.04
8035, 0.12
8036, 0.53
8037, 0.88
8038, 0.41
8039, 0.69
8040, 0.11
8041, 0.41
8042, 0.03
8043, 0.21
8044, 0.12
8045, 0.57
8046, 0.03
8047, 0.21
8048, 0.63
8049, 0.96
8050, 0.12
8051, 0.01
8052, 0.46
8053, 0.50
8054, 0.18
8055, 0.03
8056, 0.11
8057, 0.03
8058, 0.93
8059, 0.42
8060, 0.79
8061, 0.79
8062, 0.07
8063, 0.12
8064, 0.54
8065, 0.77
8066, 0.04
8067, 0.62
8068, 0.19
8069, 0.17
8070, 0.68
8071, 0.03
8072, 0.96
8073, 0.46
8074, 0.32
8075, 0.32
8076, 0.63
8077, 0.04
8078, 0.09
8079, 0.03
8080, 0.04
8081, 0.25
8082, 0.03
8083, 0.05
8084, 0.71
8085, 0.03
8086, 0.24
8087, 0.96
8088, 0.17
8089, 0.04
8090, 0.50
8091, 0.03
8092, 0.33
8093, 0.23
8094, 0.88
8095, 0.03
8096, 0.96
8097, 0.35
8098, 0.03
8099, 0.10
8100, 0.26
8101, 0.39
8102, 0.23
8103, 0.04
8104, 0.74
8105, 0.04
8106, 0.50
8107, 0.05
8108, 0.22
8109, 0.68
8110, 0.16
8111, 0.72
8112, 0.05
8113, 0.03
8114, 0.04
8115, 0.35
8116, 0.34
8117, 0.50
8118, 0.19
8119, 0.54
8120, 0.21
8121, 0.21
8122, 0.03
8123, 0.58
8124, 0.21
8125, 0.42
8126, 0.16
8127, 0.26
8128, 0.79
8129, 0.95
8130, 0.12
8131, 0.71
8132, 0.50
8133, 0.68
8134, 0.04
8135, 0.66
8136, 0.38
8137, 0.04
8138, 0.15
8139, 0.59
8140, 0.23
8141, 0.05
8142, 0.03
8143, 0.29
8144, 0.50
8145, 0.43
8146, 0.84
8147, 0.18
8148, 0.10
8149, 0.05
8150, 0.54
8151, 0.72
8152, 0.32
8153, 0.12
8154, 0.03
8155, 0.42
8156, 0.73
8157, 0.22
8158, 0.41
8159, 0.81
8160, 0.33
8161, 0.05
8162, 0.44
8163, 0.11
8164, 0.25
8165, 0.96
8166, 0.11
8167, 0.03
8168, 0.38
8169, 0.46
8170, 0.77
8171, 0.14
8172, 0.38
8173, 0.19
8174, 0.42
8175, 0.37
8176, 0.04
8177, 0.04
8178, 0.03
8179, 0.04
8180, 0.03
8181, 0.17
8182, 0.07
8183, 0.18
8184, 0.05
8185, 0.04
8186, 0.19
8187, 0.05
8188, 0.58
8189, 0.54
8190, 0.07
8191, 0.23
8192, 0.95
8193, 0.05
8194, 0.04
8195, 0.03
8196, 0.81
8197, 0.41
8198, 0.03
8199, 0.90
8200, 0.75
8201, 0.25
8202, 0.03
8203, 0.61
8204, 0.03
8205, 0.77
8206, 0.04
8207, 0.58
8208, 0.05
8209, 0.04
8210, 0.71
8211, 0.04
8212, 0.13
8213, 0.03
8214, 0.12
8215, 0.19
8216, 0.66
8217, 0.31
8218, 0.04
8219, 0.64
8220, 0.72
8221, 0.21
8222, 0.97
8223, 0.32
8224, 0.04
8225, 0.21
8226, 0.04
8227, 0.27
8228, 0.90
8229, 0.86
8230, 0.50
8231, 0.18
8232, 0.16
8233, 0.12
8234, 0.19
8235, 0.30
8236, 0.50
8237, 0.19
8238, 0.53
8239, 0.04
8240, 0.05
8241, 0.05
8242, 0.12
8243, 0.36
8244, 0.04
8245, 0.21
8246, 0.61
8247, 0.55
8248, 0.97
8249, 0.14
8250, 0.35
8251, 0.04
8252, 0.04
8253, 0.34
8254, 0.79
8255, 0.25
8256, 0.26
8257, 0.23
8258, 0.05
8259, 0.39
8260, 0.03
8261, 0.14
8262, 0.09
8263, 0.38
8264, 0.12
8265, 0.84
8266, 0.83
8267, 0.23
8268, 0.28
8269, 0.21
8270, 0.35
8271, 0.73
8272, 0.70
8273, 0.53
8274, 0.91
8275, 0.63
8276, 0.05
8277, 0.18
8278, 0.97
8279, 0.08
8280, 0.95
8281, 0.04
8282, 0.05
8283, 0.58
8284, 0.05
8285, 0.08
8286, 0.04
8287, 0.23
8288, 0.05
8289, 0.35
8290, 0.12
8291, 0.68
8292, 0.03
8293, 0.68
8294, 0.03
8295, 0.04
8296, 0.23
8297, 0.28
8298, 0.97
8299, 0.96
8300, 0.03
8301, 0.17
8302, 0.03
8303, 0.12
8304, 0.04
8305, 0.17
8306, 0.15
8307, 0.23
8308, 0.42
8309, 0.86
8310, 0.12
8311, 0.17
8312, 0.04
8313, 0.24
8314, 0.38
8315, 0.36
8316, 0.12
8317, 0.03
8318, 0.04
8319, 0.50
8320, 0.04
8321, 0.54
8322, 0.32
8323, 0.37
8324, 0.34
8325, 0.03
8326, 0.17
8327, 0.04
8328, 0.21
8329, 0.50
8330, 0.21
8331, 0.81
8332, 0.29
8333, 0.03
8334, 0.08
8335, 0.12
8336, 0.07
8337, 0.05
8338, 0.33
8339, 0.53
8340, 0.41
8341, 0.14
8342, 0.04
8343, 0.19
8344, 0.32
8345, 0.23
8346, 0.23
8347, 0.03
8348, 0.97
8349, 0.96
8350, 0.03
8351, 0.37
8352, 0.19
8353, 0.32
8354, 0.18
8355, 0.19
8356, 0.05
8357, 0.03
8358, 0.50
8359, 0.23
8360, 0.03
8361, 0.03
8362, 0.57
8363, 0.04
8364, 0.03
8365, 0.39
8366, 0.05
8367, 0.28
8368, 0.05
8369, 0.97
8370, 0.96
8371, 0.42
8372, 0.04
8373, 0.23
8374, 0.62
8375, 0.14
8376, 0.89
8377, 0.79
8378, 0.23
8379, 0.90
8380, 0.04
8381, 0.29
8382, 0.27
8383, 0.05
8384, 0.97
8385, 0.47
8386, 0.14
8387, 0.26
8388, 0.11
8389, 0.14
8390, 0.37
8391, 0.04
8392, 0.04
8393, 0.96
8394, 0.05
8395, 0.61
8396, 0.72
8397, 0.08
8398, 0.38
8399, 0.43
8400, 0.21
8401, 0.42
8402, 0.32
8403, 0.05
8404, 0.17
8405, 0.39
8406, 0.72
8407, 0.37
8408, 0.04
8409, 0.96
8410, 0.03
8411, 0.62
8412, 0.59
8413, 0.12
8414, 0.33
8415, 0.13
8416, 0.68
8417, 0.04
8418, 0.50
8419, 0.03
8420, 0.47
8421, 0.19
8422, 0.05
8423, 0.96
8424, 0.54
8425, 0.88
8426, 0.47
8427, 0.36
8428, 0.12
8429, 0.50
8430, 0.04
8431, 0.17
8432, 0.46
8433, 0.95
8434, 0.04
8435, 0.56
8436, 0.03
8437, 0.14
8438, 0.50
8439, 0.05
8440, 0.55
8441, 0.21
8442, 0.04
8443, 0.08
8444, 0.88
8445, 0.62
8446, 0.39
8447, 0.23
8448, 0.05
8449, 0.38
8450, 0.74
8451, 0.14
8452, 0.04
8453, 0.03
8454, 0.34
8455, 0.21
8456, 0.35
8457, 0.96
8458, 0.53
8459, 0.88
8460, 0.12
8461, 0.19
8462, 0.03
8463, 0.21
8464, 0.04
8465, 0.77
8466, 0.25
8467, 0.54
8468, 0.79
8469, 0.28
8470, 0.02
8471, 0.57
8472, 0.33
8473, 0.33
8474, 0.32
8475, 0.03
8476, 0.88
8477, 0.14
8478, 0.03
8479, 0.58
8480, 0.72
8481, 0.68
8482, 0.79
8483, 0.46
8484, 0.19
8485, 0.03
8486, 0.05
8487, 0.78
8488, 0.08
8489, 0.32
8490, 0.04
8491, 0.59
8492, 0.59
8493, 0.03
8494, 0.22
8495, 0.59
8496, 0.63
8497, 0.58
8498, 0.03
8499, 0.03
8500, 0.46
8501, 0.86
8502, 0.68
8503, 0.04
8504, 0.36
8505, 0.88
8506, 0.28
8507, 0.38
8508, 0.24
8509, 0.04
8510, 0.14
8511, 0.32
8512, 0.04
8513, 0.79
8514, 0.32
8515, 0.04
8516, 0.10
8517, 0.04
8518, 0.04
8519, 0.12
8520, 0.41
8521, 0.77
8522, 0.59
8523, 0.26
8524, 0.04
8525, 0.32
8526, 0.04
8527, 0.24
8528, 0.03
8529, 0.50
8530, 0.61
8531, 0.12
8532, 0.04
8533, 0.26
8534, 0.04
8535, 0.30
8536, 0.28
8537, 0.09
8538, 0.72
8539, 0.13
8540, 0.46
8541, 0.03
8542, 0.04
8543, 0.28
8544, 0.04
8545, 0.03
8546, 0.04
8547, 0.22
8548, 0.03
8549, 0.46
8550, 0.59
8551, 0.39
8552, 0.39
8553, 0.04
8554, 0.29
8555, 0.05
8556, 0.97
8557, 0.46
8558, 0.03
8559, 0.61
8560, 0.17
8561, 0.59
8562, 0.30
8563, 0.65
8564, 0.85
8565, 0.50
8566, 0.50
8567, 0.03
8568, 0.66
8569, 0.17
8570, 0.27
8571, 0.09
8572, 0.66
8573, 0.62
8574, 0.14
8575, 0.19
8576, 0.03
8577, 0.04
8578, 0.86
8579, 0.18
8580, 0.61
8581, 0.23
8582, 0.05
8583, 0.53
8584, 0.04
8585, 0.81
8586, 0.86
8587, 0.23
8588, 0.88
8589, 0.14
8590, 0.88
8591, 0.21
8592, 0.25
8593, 0.96
8594, 0.17
8595, 0.50
8596, 0.54
8597, 0.03
8598, 0.28
8599, 0.46
8600, 0.20
8601, 0.03
8602, 0.45
8603, 0.41
8604, 0.12
8605, 0.32
8606, 0.03
8607, 0.09
8608, 0.88
8609, 0.50
8610, 0.54
8611, 0.09
8612, 0.95
8613, 0.38
8614, 0.92
8615, 0.07
8616, 0.47
8617, 0.68
8618, 0.03
8619, 0.03
8620, 0.03
8621, 0.04
8622, 0.50
8623, 0.03
8624, 0.68
8625, 0.03
8626, 0.57
8627, 0.97
8628, 0.03
8629, 0.04
8630, 0.03
8631, 0.34
8632, 0.05
8633, 0.05
8634, 0.32
8635, 0.04
8636, 0.03
8637, 0.03
8638, 0.03
8639, 0.32
8640, 0.03
8641, 0.19
8642, 0.50
8643, 0.19
8644, 0.97
8645, 0.03
8646, 0.78
8647, 0.28
8648, 0.32
8649, 0.47
8650, 0.03
8651, 0.50
8652, 0.15
8653, 0.04
8654, 0.21
8655, 0.15
8656, 0.17
8657, 0.03
8658, 0.04
8659, 0.04
8660, 0.03
8661, 0.29
8662, 0.96
8663, 0.12
8664, 0.65
8665, 0.04
8666, 0.03
8667, 0.05
8668, 0.19
8669, 0.03
8670, 0.03
8671, 0.38
8672, 0.97
8673, 0.88
8674, 0.31
8675, 0.59
8676, 0.05
8677, 0.36
8678, 0.04
8679, 0.18
8680, 0.26
8681, 0.97
8682, 0.04
8683, 0.19
8684, 0.53
8685, 0.32
8686, 0.03
8687, 0.62
8688, 0.14
8689, 0.04
8690, 0.42
8691, 0.04
8692, 0.03
8693, 0.56
8694, 0.53
8695, 0.03
8696, 0.29
8697, 0.04
8698, 0.12
8699, 0.17
8700, 0.04
8701, 0.39
8702, 0.12
8703, 0.45
8704, 0.04
8705, 0.47
8706, 0.43
8707, 0.03
8708, 0.03
8709, 0.04
8710, 0.12
8711, 0.21
8712, 0.03
8713, 0.32
8714, 0.58
8715, 0.05
8716, 0.04
8717, 0.36
8718, 0.03
8719, 0.37
8720, 0.68
8721, 0.04
8722, 0.17
8723, 0.27
8724, 0.17
8725, 0.07
8726, 0.77
8727, 0.04
8728, 0.88
8729, 0.23
8730, 0.29
8731, 0.95
8732, 0.97
8733, 0.05
8734, 0.32
8735, 0.54
8736, 0.14
8737, 0.29
8738, 0.77
8739, 0.16
8740, 0.50
8741, 0.50
8742, 0.54
8743, 0.38
8744, 0.03
8745, 0.44
8746, 0.59
8747, 0.11
8748, 0.23
8749, 0.12
8750, 0.66
8751, 0.14
8752, 0.86
8753, 0.22
8754, 0.38
8755, 0.38
8756, 0.33
8757, 0.12
8758, 0.69
8759, 0.50
8760, 0.22
8761, 0.04
8762, 0.21
8763, 0.14
8764, 0.21
8765, 0.21
8766, 0.59
8767, 0.95
8768, 0.03
8769, 0.28
8770, 0.50
8771, 0.21
8772, 0.23
8773, 0.05
8774, 0.29
8775, 0.22
8776, 0.12
8777, 0.38
8778, 0.03
8779, 0.03
8780, 0.86
8781, 0.96
8782, 0.38
8783, 0.72
8784, 0.38
8785, 0.33
8786, 0.59
8787, 0.58
8788, 0.84
8789, 0.04
8790, 0.04
8791, 0.84
8792, 0.26
8793, 0.03
8794, 0.50
8795, 0.50
8796, 0.03
8797, 0.96
8798, 0.17
8799, 0.61
8800, 0.50
8801, 0.04
8802, 0.22
8803, 0.86
8804, 0.58
8805, 0.17
8806, 0.68
8807, 0.50
8808, 0.96
8809, 0.96
8810, 0.05
8811, 0.50
8812, 0.81
8813, 0.38
8814, 0.04
8815, 0.62
8816, 0.31
8817, 0.02
8818, 0.28
8819, 0.86
8820, 0.41
8821, 0.36
8822, 0.42
8823, 0.19
8824, 0.47
8825, 0.41
8826, 0.05
8827, 0.03
8828, 0.18
8829, 0.03
8830, 0.04
8831, 0.36
8832, 0.05
8833, 0.77
8834, 0.57
8835, 0.05
8836, 0.96
8837, 0.96
8838, 0.19
8839, 0.03
8840, 0.12
8841, 0.03
8842, 0.05
8843, 0.05
8844, 0.05
8845, 0.41
8846, 0.62
8847, 0.59
8848, 0.41
8849, 0.04
8850, 0.54
8851, 0.03
8852, 0.50
8853, 0.04
8854, 0.90
8855, 0.14
8856, 0.08
8857, 0.93
8858, 0.16
8859, 0.23
8860, 0.14
8861, 0.25
8862, 0.03
8863, 0.19
8864, 0.65
8865, 0.03
8866, 0.03
8867, 0.34
8868, 0.03
8869, 0.03
8870, 0.05
8871, 0.21
8872, 0.04
8873, 0.18
8874, 0.02
8875, 0.96
8876, 0.42
8877, 0.32
8878, 0.05
8879, 0.11
8880, 0.44
8881, 0.03
8882, 0.46
8883, 0.35
8884, 0.04
8885, 0.25
8886, 0.43
8887, 0.87
8888, 0.88
8889, 0.58
8890, 0.03
8891, 0.41
8892, 0.04
8893, 0.41
8894, 0.16
8895, 0.96
8896, 0.50
8897, 0.18
8898, 0.05
8899, 0.14
8900, 0.41
8901, 0.96
8902, 0.75
8903, 0.14
8904, 0.14
8905, 0.56
8906, 0.03
8907, 0.38
8908, 0.04
8909, 0.03
8910, 0.62
8911, 0.01
8912, 0.50
8913, 0.31
8914, 0.58
8915, 0.18
8916, 0.69
8917, 0.68
8918, 0.08
8919, 0.36
8920, 0.59
8921, 0.32
8922, 0.75
8923, 0.34
8924, 0.25
8925, 0.03
8926, 0.34
8927, 0.21
8928, 0.21
8929, 0.68
8930, 0.03
8931, 0.42
8932, 0.14
8933, 0.62
8934, 0.34
8935, 0.19
8936, 0.04
8937, 0.93
8938, 0.39
8939, 0.05
8940, 0.03
8941, 0.12
8942, 0.59
8943, 0.03
8944, 0.12
8945, 0.29
8946, 0.79
8947, 0.97
8948, 0.09
8949, 0.36
8950, 0.32
8951, 0.62
8952, 0.03
8953, 0.47
8954, 0.04
8955, 0.03
8956, 0.87
8957, 0.17
8958, 0.02
8959, 0.19
8960, 0.34
8961, 0.32
8962, 0.44
8963, 0.03
8964, 0.41
8965, 0.04
8966, 0.68
8967, 0.41
8968, 0.54
8969, 0.16
8970, 0.04
8971, 0.05
8972, 0.68
8973, 0.10
8974, 0.29
8975, 0.10
8976, 0.14
8977, 0.24
8978, 0.68
8979, 0.04
8980, 0.62
8981, 0.04
8982, 0.05
8983, 0.91
8984, 0.03
8985, 0.15
8986, 0.03
8987, 0.02
8988, 0.69
8989, 0.25
8990, 0.38
8991, 0.03
8992, 0.05
8993, 0.14
8994, 0.05
8995, 0.14
8996, 0.04
8997, 0.32
8998, 0.03
8999, 0.34
9000, 0.38
9001, 0.29
9002, 0.14
9003, 0.78
9004, 0.04
9005, 0.23
9006, 0.05
9007, 0.04
9008, 0.23
9009, 0.97
9010, 0.23
9011, 0.65
9012, 0.41
9013, 0.97
9014, 0.12
9015, 0.03
9016, 0.59
9017, 0.54
9018, 0.05
9019, 0.04
9020, 0.34
9021, 0.08
9022, 0.04
9023, 0.97
9024, 0.47
9025, 0.05
9026, 0.05
9027, 0.03
9028, 0.14
9029, 0.82
9030, 0.32
9031, 0.04
9032, 0.03
9033, 0.26
9034, 0.69
9035, 0.23
9036, 0.03
9037, 0.36
9038, 0.96
9039, 0.05
9040, 0.35
9041, 0.62
9042, 0.50
9043, 0.38
9044, 0.97
9045, 0.54
9046, 0.97
9047, 0.11
9048, 0.04
9049, 0.25
9050, 0.04
9051, 0.33
9052, 0.18
9053, 0.64
9054, 0.25
9055, 0.04
9056, 0.74
9057, 0.61
9058, 0.39
9059, 0.42
9060, 0.32
9061, 0.04
9062, 0.43
9063, 0.62
9064, 0.63
9065, 0.12
9066, 0.04
9067, 0.12
9068, 0.12
9069, 0.03
9070, 0.04
9071, 0.21
9072, 0.68
9073, 0.09
9074, 0.04
9075, 0.27
9076, 0.64
9077, 0.32
9078, 0.29
9079, 0.88
9080, 0.68
9081, 0.62
9082, 0.05
9083, 0.79
9084, 0.16
9085, 0.59
9086, 0.04
9087, 0.65
9088, 0.03
9089, 0.68
9090, 0.04
9091, 0.88
9092, 0.50
9093, 0.62
9094, 0.03
9095, 0.04
9096, 0.69
9097, 0.22
9098, 0.32
9099, 0.03
9100, 0.18
9101, 0.23
9102, 0.05
9103, 0.25
9104, 0.58
9105, 0.04
9106, 0.59
9107, 0.03
9108, 0.45
9109, 0.38
9110, 0.77
9111, 0.38
9112, 0.25
9113, 0.22
9114, 0.21
9115, 0.32
9116, 0.96
9117, 0.95
9118, 0.79
9119, 0.23
9120, 0.03
9121, 0.86
9122, 0.68
9123, 0.04
9124, 0.96
9125, 0.54
9126, 0.08
9127, 0.39
9128, 0.65
9129, 0.03
9130, 0.55
9131, 0.03
9132, 0.50
9133, 0.27
9134, 0.05
9135, 0.28
9136, 0.50
9137, 0.81
9138, 0.79
9139, 0.70
9140, 0.14
9141, 0.38
9142, 0.25
9143, 0.04
9144, 0.05
9145, 0.03
9146, 0.88
9147, 0.03
9148, 0.03
9149, 0.96
9150, 0.82
9151, 0.23
9152, 0.27
9153, 0.54
9154, 0.78
9155, 0.62
9156, 0.47
9157, 0.04
9158, 0.29
9159, 0.12
9160, 0.37
9161, 0.57
9162, 0.04
9163, 0.04
9164, 0.03
9165, 0.03
9166, 0.42
9167, 0.59
9168, 0.04
9169, 0.05
9170, 0.50
9171, 0.35
9172, 0.12
9173, 0.32
9174, 0.64
9175, 0.21
9176, 0.53
9177, 0.11
9178, 0.19
9179, 0.09
9180, 0.12
9181, 0.62
9182, 0.04
9183, 0.05
9184, 0.11
9185, 0.25
9186, 0.03
9187, 0.04
9188, 0.04
9189, 0.23
9190, 0.29
9191, 0.16
9192, 0.38
9193, 0.68
9194, 0.45
9195, 0.14
9196, 0.73
9197, 0.50
9198, 0.41
9199, 0.41
9200, 0.32
9201, 0.29
9202, 0.17
9203, 0.97
9204, 0.13
9205, 0.54
9206, 0.32
9207, 0.41
9208, 0.42
9209, 0.04
9210, 0.03
9211, 0.23
9212, 0.76
9213, 0.04
9214, 0.04
9215, 0.11
9216, 0.32
9217, 0.45
9218, 0.03
9219, 0.77
9220, 0.41
9221, 0.50
9222, 0.03
9223, 0.14
9224, 0.59
9225, 0.14
9226, 0.03
9227, 0.54
9228, 0.08
9229, 0.03
9230, 0.82
9231, 0.05
9232, 0.32
